,dep,lemma,tag
375,['  head_token_index: 41'],"['lemma: ""salud""']",['  tag: NOUN']
376,['  head_token_index: 42'],"['lemma: "",""']",['  tag: PUNCT']
377,['  head_token_index: 42'],"['lemma: ""educación""']",['  tag: NOUN']
378,['  head_token_index: 42'],"['lemma: "",""']",['  tag: PUNCT']
379,['  head_token_index: 42'],"['lemma: ""impuestos""']",['  tag: NOUN']
380,['  head_token_index: 46'],"['lemma: ""elevados""']",['  tag: ADJ']
381,['  head_token_index: 42'],"['lemma: "",""']",['  tag: PUNCT']
382,['  head_token_index: 42'],"['lemma: ""inseguridad""']",['  tag: NOUN']
383,['  head_token_index: 42'],"['lemma: ""y""']",['  tag: CONJ']
384,['  head_token_index: 42'],"['lemma: ""muerte""']",['  tag: NOUN']
385,['  head_token_index: 40'],"['lemma: ""en""']",['  tag: ADP']
386,['  head_token_index: 52'],"['lemma: ""Colombia""']",['  tag: NOUN']
387,['  head_token_index: 22'],"['lemma: "".""']",['  tag: PUNCT']
388,[],"['lemma: ""RT""']",['  tag: NOUN']
389,[],"['lemma: ""@""']",['  tag: X']
390,[],"['lemma: ""CARLOSFMEJIA""']",['  tag: NOUN']
391,[],"['lemma: "":""']",['  tag: PUNCT']
392,['  head_token_index: 9'],"['lemma: ""Mientras""']",['  tag: ADP']
393,['  head_token_index: 6'],"['lemma: ""el""']",['  tag: DET']
394,['  head_token_index: 4'],"['lemma: ""Grupo""']",['  tag: NOUN']
395,['  head_token_index: 6'],"['lemma: ""de""']",['  tag: ADP']
396,['  head_token_index: 7'],"['lemma: ""Lima""']",['  tag: NOUN']
397,[],"['lemma: ""lucha""']",['  tag: NOUN']
398,['  head_token_index: 9'],"['lemma: ""para""']",['  tag: ADP']
399,['  head_token_index: 10'],"['lemma: ""ayudar""']",['  tag: VERB']
400,['  head_token_index: 11'],"['lemma: ""a""']",['  tag: ADP']
401,['  head_token_index: 12'],"['lemma: ""#""']",['  tag: NOUN']
402,['  head_token_index: 13'],"['lemma: ""Venezuela""']",['  tag: NOUN']
403,['  head_token_index: 11'],"['lemma: ""a""']",['  tag: ADP']
404,['  head_token_index: 15'],"['lemma: ""librar""']",['  tag: VERB']
405,['  head_token_index: 18'],"['lemma: ""se""']",['  tag: PRON']
406,['  head_token_index: 9'],"['lemma: ""de""']",['  tag: ADP']
407,['  head_token_index: 20'],"['lemma: ""el""']",['  tag: DET']
408,['  head_token_index: 18'],"['lemma: ""tiranía""']",['  tag: NOUN']
409,['  head_token_index: 18'],"['lemma: ""y""']",['  tag: CONJ']
410,['  head_token_index: 18'],"['lemma: ""a""']",['  tag: ADP']
411,['  head_token_index: 22'],"['lemma: ""recuperar""']",['  tag: VERB']
412,['  head_token_index: 25'],"['lemma: ""él""']",['  tag: PRON']
413,['  head_token_index: 23'],"['lemma: ""democracia""']",['  tag: NOUN']
414,['  head_token_index: 9'],"['lemma: "",""']",['  tag: PUNCT']
415,['  head_token_index: 28'],"['lemma: ""@""']",['  tag: PUNCT']
416,['  head_token_index: 9'],"['lemma: ""lopezobrador_""']",['  tag: VERB']
417,['  head_token_index: 28'],"['lemma: ""a""']",['  tag: ADP']
418,['  head_token_index: 31'],"['lemma: ""mejor""']",['  tag: ADJ']
419,['  head_token_index: 29'],"['lemma: ""estilo""']",['  tag: NOUN']
420,['  head_token_index: 31'],"['lemma: ""petrista""']",['  tag: ADJ']
421,['  head_token_index: 9'],"['lemma: "",""']",['  tag: PUNCT']
422,['  head_token_index: 35'],"['lemma: ""se""']",['  tag: PRON']
423,['  head_token_index: 9'],"['lemma: ""negar""']",['  tag: VERB']
424,['  head_token_index: 35'],"['lemma: ""a""']",['  tag: ADP']
425,['  head_token_index: 36'],"['lemma: ""aceptar""']",['  tag: VERB']
426,['  head_token_index: 42'],"['lemma: ""que""']",['  tag: ADP']
427,['  head_token_index: 40'],"['lemma: ""el""']",['  tag: DET']
428,['  head_token_index: 42'],"['lemma: ""venezolano""']",['  tag: NOUN']
429,['  head_token_index: 42'],"['lemma: ""estar""']",['  tag: VERB']
430,['  head_token_index: 37'],"['lemma: ""sufrir""']",['  tag: VERB']
431,['  head_token_index: 42'],"['lemma: ""en""']",['  tag: ADP']
432,['  head_token_index: 45'],"['lemma: ""el""']",['  tag: DET']
433,['  head_token_index: 43'],"['lemma: ""mano""']",['  tag: NOUN']
434,['  head_token_index: 45'],"['lemma: ""criminal""']",['  tag: ADJ']
435,['  head_token_index: 45'],"['lemma: ""de""']",['  tag: ADP']
436,['  head_token_index: 49'],"['lemma: ""un""']",['  tag: DET']
437,['  head_token_index: 47'],"['lemma: ""dictador""']",['  tag: NOUN']
438,[],"['lemma: "".""']",['  tag: PUNCT']
439,['  head_token_index: 54'],"['lemma: ""Qué""']",['  tag: PRON']
440,['  head_token_index: 51'],"['lemma: ""fácil""']",['  tag: ADJ']
441,['  head_token_index: 54'],"['lemma: ""se""']",['  tag: PRON']
442,['  head_token_index: 54'],"['lemma: ""hacer""']",['  tag: VERB']
443,['  head_token_index: 56'],"['lemma: ""el""']",['  tag: DET']
444,['  head_token_index: 54'],"['lemma: ""loco""']",['  tag: ADJ']
445,['  head_token_index: 54'],"['lemma: "".""']",['  tag: PUNCT']
446,['  head_token_index: 58'],"['lemma: ""https://t.co/dJI8j2CHnC""']",['  tag: NOUN']
447,[],"['lemma: ""QT""']",['  tag: NOUN']
448,[],"['lemma: ""@""']",['  tag: X']
449,[],"['lemma: ""CesarRey1""']",['  tag: NOUN']
450,[],"['lemma: "":""']",['  tag: PUNCT']
451,[],"['lemma: ""RT""']",['  tag: NOUN']
452,['  head_token_index: 4'],"['lemma: ""@""']",['  tag: X']
453,['  head_token_index: 4'],"['lemma: ""Gamisox""']",['  tag: NOUN']
454,['  head_token_index: 4'],"['lemma: "":""']",['  tag: PUNCT']
455,['  head_token_index: 4'],"['lemma: ""Ser""']",['  tag: VERB']
456,['  head_token_index: 8'],"['lemma: ""Venezolano""']",['  tag: ADJ']
457,['  head_token_index: 8'],"['lemma: ""y""']",['  tag: CONJ']
458,['  head_token_index: 8'],"['lemma: ""pedir""']",['  tag: VERB']
459,['  head_token_index: 8'],"['lemma: "",""']",['  tag: PUNCT']
460,['  head_token_index: 8'],"['lemma: ""exijo""']",['  tag: VERB']
461,['  head_token_index: 13'],"['lemma: ""aparecer""']",['  tag: VERB']
462,['  head_token_index: 16'],"['lemma: ""este""']",['  tag: DET']
463,['  head_token_index: 14'],"['lemma: ""hijo""']",['  tag: NOUN']
464,['  head_token_index: 16'],"['lemma: ""de""']",['  tag: ADP']
465,['  head_token_index: 17'],"['lemma: ""puta""']",['  tag: NOUN']
466,['  head_token_index: 21'],"['lemma: "",""']",['  tag: PUNCT']
467,['  head_token_index: 21'],"['lemma: ""maldito""']",['  tag: ADJ']
468,['  head_token_index: 16'],"['lemma: ""animal""']",['  tag: NOUN']
469,['  head_token_index: 21'],"['lemma: ""y""']",['  tag: CONJ']
470,['  head_token_index: 21'],"['lemma: ""pagar""']",['  tag: VERB']
471,['  head_token_index: 23'],"['lemma: ""con""']",['  tag: ADP']
472,['  head_token_index: 24'],"['lemma: ""cárcel""']",['  tag: NOUN']
473,['  head_token_index: 27'],"['lemma: ""el""']",['  tag: DET']
474,['  head_token_index: 23'],"['lemma: ""delito""']",['  tag: NOUN']
475,['  head_token_index: 29'],"['lemma: ""que""']",['  tag: PRON']
476,['  head_token_index: 27'],"['lemma: ""cometer""']",['  tag: VERB']
477,[],"['lemma: "".""']",['  tag: PUNCT']
478,['  head_token_index: 33'],"['lemma: ""No""']",['  tag: ADV']
479,['  head_token_index: 33'],"['lemma: ""el""']",['  tag: PRON']
480,['  head_token_index: 33'],"['lemma: ""dejar""']",['  tag: VERB']
481,['  head_token_index: 33'],"['lemma: ""…""']",['  tag: PUNCT']
482,['  head_token_index: 37'],"['lemma: "";""']",['  tag: PUNCT']
483,['  head_token_index: 37'],"['lemma: ""El""']",['  tag: DET']
484,['  head_token_index: 37'],"['lemma: ""ser""']",['  tag: VERB']
485,['  head_token_index: 37'],"['lemma: ""Jonathan""']",['  tag: NOUN']
486,['  head_token_index: 38'],"['lemma: ""Pernía""']",['  tag: NOUN']
487,['  head_token_index: 41'],"['lemma: "",""']",['  tag: PUNCT']
488,['  head_token_index: 38'],"['lemma: ""venezolano""']",['  tag: ADJ']
489,['  head_token_index: 46'],"['lemma: ""a""']",['  tag: ADP']
490,['  head_token_index: 42'],"['lemma: ""que""']",['  tag: PRON']
491,['  head_token_index: 46'],"['lemma: ""se""']",['  tag: PRON']
492,['  head_token_index: 46'],"['lemma: ""él""']",['  tag: PRON']
493,['  head_token_index: 41'],"['lemma: ""dar""']",['  tag: VERB']
494,['  head_token_index: 46'],"['lemma: ""trabajo""']",['  tag: NOUN']
495,['  head_token_index: 41'],"['lemma: "",""']",['  tag: PUNCT']
496,['  head_token_index: 51'],"['lemma: ""se""']",['  tag: PRON']
497,['  head_token_index: 51'],"['lemma: ""él""']",['  tag: PRON']
498,['  head_token_index: 37'],"['lemma: ""brindar""']",['  tag: VERB']
499,['  head_token_index: 51'],"['lemma: ""comida""']",['  tag: NOUN']
500,['  head_token_index: 52'],"['lemma: ""y""']",['  tag: CONJ']
501,['  head_token_index: 52'],"['lemma: ""techo""']",['  tag: NOUN']
502,['  head_token_index: 52'],"['lemma: ""y""']",['  tag: CONJ']
503,['  head_token_index: 57'],"['lemma: ""luego""']",['  tag: ADV']
504,['  head_token_index: 52'],"['lemma: ""en""']",['  tag: ADP']
505,['  head_token_index: 59'],"['lemma: ""un""']",['  tag: DET']
506,['  head_token_index: 57'],"['lemma: ""noche""']",['  tag: NOUN']
507,['  head_token_index: 61'],"['lemma: "",""']",['  tag: PUNCT']
508,['  head_token_index: 51'],"['lemma: ""aprovechár""']",['  tag: VERB']
509,['  head_token_index: 63'],"['lemma: ""se""']",['  tag: PRON']
510,['  head_token_index: 61'],"['lemma: ""de""']",['  tag: ADP']
511,['  head_token_index: 65'],"['lemma: ""el""']",['  tag: DET']
512,['  head_token_index: 63'],"['lemma: ""bondad""']",['  tag: NOUN']
513,['  head_token_index: 65'],"['lemma: ""de""']",['  tag: ADP']
514,['  head_token_index: 68'],"['lemma: ""un""']",['  tag: DET']
515,['  head_token_index: 66'],"['lemma: ""familia""']",['  tag: NOUN']
516,['  head_token_index: 68'],"['lemma: ""bumangués""']",['  tag: ADJ']
517,['  head_token_index: 61'],"['lemma: "",""']",['  tag: PUNCT']
518,['  head_token_index: 72'],"['lemma: ""ellos""']",['  tag: PRON']
519,['  head_token_index: 51'],"['lemma: ""robar""']",['  tag: VERB']
520,['  head_token_index: 72'],"['lemma: ""mas""']",['  tag: ADV']
521,['  head_token_index: 73'],"['lemma: ""de""']",['  tag: ADP']
522,['  head_token_index: 76'],"['lemma: ""20""']",['  tag: NUM']
523,['  head_token_index: 74'],"['lemma: ""millones""']",['  tag: NOUN']
524,['  head_token_index: 76'],"['lemma: ""de""']",['  tag: ADP']
525,['  head_token_index: 77'],"['lemma: ""peso""']",['  tag: NOUN']
526,['  head_token_index: 37'],"['lemma: "".""']",['  tag: PUNCT']
527,['  head_token_index: 80'],"['lemma: ""Ayúdanos""']",['  tag: VERB']
528,['  head_token_index: 80'],"['lemma: ""a""']",['  tag: ADP']
529,['  head_token_index: 81'],"['lemma: ""encontrar""']",['  tag: VERB']
530,['  head_token_index: 82'],"['lemma: ""a""']",['  tag: ADP']
531,['  head_token_index: 85'],"['lemma: ""este""']",['  tag: DET']
532,['  head_token_index: 83'],"['lemma: ""hampón""']",['  tag: NOUN']
533,['  head_token_index: 85'],"['lemma: ""@""']",['  tag: X']
534,['  head_token_index: 86'],"['lemma: ""DanielSamperO""']",['  tag: NOUN']
535,['  head_token_index: 87'],"['lemma: ""@""']",['  tag: X']
536,['  head_token_index: 87'],"['lemma: ""TatanFue""']",['  tag: NOUN']
537,['  head_token_index: 87'],"['lemma: ""@""']",['  tag: X']
538,['  head_token_index: 87'],"['lemma: ""SoyFranciscoRey""']",['  tag: NOUN']
539,['  head_token_index: 87'],"['lemma: ""https://t.co/MqDF4po66y""']",['  tag: NOUN']
540,['  head_token_index: 6'],"['lemma: ""RT""']",['  tag: NOUN']
541,[],"['lemma: ""@""']",['  tag: X']
542,[],"['lemma: ""SurielOpina""']",['  tag: NOUN']
543,[],"['lemma: "":""']",['  tag: PUNCT']
544,['  head_token_index: 5'],"['lemma: ""10""']",['  tag: NUM']
545,['  head_token_index: 6'],"['lemma: ""venezolano""']",['  tag: NOUN']
546,['  head_token_index: 6'],"['lemma: ""atacar""']",['  tag: VERB']
547,['  head_token_index: 6'],"['lemma: ""de""']",['  tag: ADP']
548,['  head_token_index: 9'],"['lemma: ""el""']",['  tag: DET']
549,['  head_token_index: 7'],"['lemma: ""manera""']",['  tag: NOUN']
550,['  head_token_index: 11'],"['lemma: ""más""']",['  tag: ADV']
551,['  head_token_index: 9'],"['lemma: ""brutal""']",['  tag: ADJ']
552,['  head_token_index: 6'],"['lemma: ""a""']",['  tag: ADP']
553,['  head_token_index: 14'],"['lemma: ""un""']",['  tag: DET']
554,['  head_token_index: 12'],"['lemma: ""adulto""']",['  tag: NOUN']
555,['  head_token_index: 14'],"['lemma: ""mayor""']",['  tag: ADJ']
556,['  head_token_index: 22'],"['lemma: "",""']",['  tag: PUNCT']
557,['  head_token_index: 22'],"['lemma: ""ya""']",['  tag: ADV']
558,['  head_token_index: 17'],"['lemma: ""que""']",['  tag: ADP']
559,['  head_token_index: 20'],"['lemma: ""éste""']",['  tag: DET']
560,['  head_token_index: 22'],"['lemma: ""señor""']",['  tag: NOUN']
561,['  head_token_index: 22'],"['lemma: ""ellos""']",['  tag: PRON']
562,['  head_token_index: 6'],"['lemma: ""pedir""']",['  tag: VERB']
563,['  head_token_index: 22'],"['lemma: ""a""']",['  tag: ADP']
564,['  head_token_index: 25'],"['lemma: ""el""']",['  tag: DET']
565,['  head_token_index: 23'],"['lemma: ""extranjero""']",['  tag: NOUN']
566,['  head_token_index: 31'],"['lemma: ""que""']",['  tag: PRON']
567,['  head_token_index: 28'],"['lemma: "",""']",['  tag: PUNCT']
568,['  head_token_index: 31'],"['lemma: ""por""']",['  tag: ADP']
569,['  head_token_index: 28'],"['lemma: ""favor""']",['  tag: NOUN']
570,['  head_token_index: 28'],"['lemma: "",""']",['  tag: PUNCT']
571,['  head_token_index: 25'],"['lemma: ""bajar""']",['  tag: VERB']
572,['  head_token_index: 33'],"['lemma: ""el""']",['  tag: DET']
573,['  head_token_index: 31'],"['lemma: ""volumen""']",['  tag: NOUN']
574,['  head_token_index: 33'],"['lemma: ""de""']",['  tag: ADP']
575,['  head_token_index: 36'],"['lemma: ""él""']",['  tag: PRON']
576,['  head_token_index: 34'],"['lemma: ""música""']",['  tag: NOUN']
577,['  head_token_index: 22'],"['lemma: "":""']",['  tag: PUNCT']
578,['  head_token_index: 39'],"['lemma: ""este""']",['  tag: DET']
579,['  head_token_index: 22'],"['lemma: ""hacer""']",['  tag: VERB']
580,['  head_token_index: 39'],"['lemma: ""caso""']",['  tag: NOUN']
581,['  head_token_index: 40'],"['lemma: ""omiso""']",['  tag: ADJ']
582,['  head_token_index: 39'],"['lemma: ""y""']",['  tag: CONJ']
583,['  head_token_index: 39'],"['lemma: ""en""']",['  tag: ADP']
584,['  head_token_index: 43'],"['lemma: ""vez""']",['  tag: NOUN']
585,['  head_token_index: 43'],"['lemma: ""de""']",['  tag: ADP']
586,['  head_token_index: 43'],"['lemma: ""llevar""']",['  tag: VERB']
587,['  head_token_index: 48'],"['lemma: ""el""']",['  tag: DET']
588,['  head_token_index: 46'],"['lemma: ""fiesta""']",['  tag: NOUN']
589,['  head_token_index: 46'],"['lemma: ""en""']",['  tag: ADP']
590,['  head_token_index: 49'],"['lemma: ""paz""']",['  tag: NOUN']
591,['  head_token_index: 43'],"['lemma: "",""']",['  tag: PUNCT']
592,['  head_token_index: 53'],"['lemma: ""pues""']",['  tag: ADP']
593,['  head_token_index: 43'],"['lemma: ""adoptar""']",['  tag: VERB']
594,['  head_token_index: 53'],"['lemma: ""comportamiento""']",['  tag: NOUN']
595,['  head_token_index: 53'],"['lemma: ""francamente""']",['  tag: ADV']
596,['  head_token_index: 57'],"['lemma: ""CRIMINAL""']",['  tag: PUNCT']
597,['  head_token_index: 53'],"['lemma: ""https://t.co/nXUyweWlXD""']",['  tag: NOUN']
598,[],"['lemma: ""QT""']",['  tag: NOUN']
599,[],"['lemma: ""@""']",['  tag: X']
600,[],"['lemma: ""PinzonBueno""']",['  tag: NOUN']
601,[],"['lemma: "":""']",['  tag: PUNCT']
602,[],"['lemma: ""RT""']",['  tag: NOUN']
603,['  head_token_index: 4'],"['lemma: ""@""']",['  tag: X']
604,['  head_token_index: 4'],"['lemma: ""Nostradamus_Col""']",['  tag: NOUN']
605,['  head_token_index: 4'],"['lemma: "":""']",['  tag: PUNCT']
606,['  head_token_index: 9'],"['lemma: ""El""']",['  tag: DET']
607,['  head_token_index: 15'],"['lemma: ""denuncia""']",['  tag: NOUN']
608,['  head_token_index: 9'],"['lemma: ""de""']",['  tag: ADP']
609,['  head_token_index: 10'],"['lemma: ""exministro""']",['  tag: NOUN']
610,['  head_token_index: 11'],"['lemma: ""@""']",['  tag: X']
611,['  head_token_index: 12'],"['lemma: ""PinzonBueno""']",['  tag: NOUN']
612,['  head_token_index: 15'],"['lemma: ""yo""']",['  tag: PRON']
613,['  head_token_index: 4'],"['lemma: ""sonar""']",['  tag: VERB']
614,['  head_token_index: 15'],"['lemma: ""igual""']",['  tag: ADJ']
615,['  head_token_index: 16'],"['lemma: ""que""']",['  tag: ADP']
616,['  head_token_index: 19'],"['lemma: ""el""']",['  tag: DET']
617,['  head_token_index: 17'],"['lemma: ""denuncia""']",['  tag: NOUN']
618,['  head_token_index: 19'],"['lemma: ""de""']",['  tag: ADP']
619,['  head_token_index: 22'],"['lemma: ""el""']",['  tag: DET']
620,['  head_token_index: 20'],"['lemma: ""exfiscal""']",['  tag: NOUN']
621,['  head_token_index: 22'],"['lemma: ""venezolano""']",['  tag: ADJ']
622,['  head_token_index: 23'],"['lemma: ""@""']",['  tag: PUNCT']
623,['  head_token_index: 22'],"['lemma: ""lortegadiaz""']",['  tag: ADJ']
624,[],"['lemma: "".""']",['  tag: PUNCT']
625,['  head_token_index: 27'],"['lemma: ""Ay""']",['  tag: ADV']
626,['  head_token_index: 27'],"['lemma: ""…""']",['  tag: PUNCT']
627,['  head_token_index: 31'],"['lemma: "";""']",['  tag: PUNCT']
628,['  head_token_index: 31'],"['lemma: ""El""']",['  tag: DET']
629,['  head_token_index: 31'],"['lemma: ""estupidez""']",['  tag: NOUN']
630,['  head_token_index: 31'],"['lemma: ""de""']",['  tag: ADP']
631,['  head_token_index: 34'],"['lemma: ""haber""']",['  tag: VERB']
632,['  head_token_index: 32'],"['lemma: ""parar""']",['  tag: VERB']
633,['  head_token_index: 36'],"['lemma: ""el""']",['  tag: DET']
634,['  head_token_index: 34'],"['lemma: ""lucha""']",['  tag: NOUN']
635,['  head_token_index: 36'],"['lemma: ""contra""']",['  tag: ADP']
636,['  head_token_index: 39'],"['lemma: ""el""']",['  tag: DET']
637,['  head_token_index: 37'],"['lemma: ""narcotráfico""']",['  tag: NOUN']
638,['  head_token_index: 31'],"['lemma: "".""']",['  tag: PUNCT']
639,['  head_token_index: 41'],"['lemma: ""Resultar""']",['  tag: NOUN']
640,['  head_token_index: 41'],"['lemma: "":""']",['  tag: PUNCT']
641,['  head_token_index: 44'],"['lemma: ""más""']",['  tag: ADV']
642,['  head_token_index: 41'],"['lemma: ""coca""']",['  tag: NOUN']
643,['  head_token_index: 44'],"['lemma: "",""']",['  tag: PUNCT']
644,['  head_token_index: 47'],"['lemma: ""más""']",['  tag: ADV']
645,['  head_token_index: 44'],"['lemma: ""violencia""']",['  tag: NOUN']
646,['  head_token_index: 44'],"['lemma: "",""']",['  tag: PUNCT']
647,['  head_token_index: 50'],"['lemma: ""más""']",['  tag: ADV']
648,['  head_token_index: 44'],"['lemma: ""grupo""']",['  tag: NOUN']
649,['  head_token_index: 50'],"['lemma: ""criminal""']",['  tag: ADJ']
650,['  head_token_index: 50'],"['lemma: ""fortalecer""']",['  tag: VERB']
651,['  head_token_index: 44'],"['lemma: "",""']",['  tag: PUNCT']
652,['  head_token_index: 44'],"['lemma: ""y""']",['  tag: CONJ']
653,['  head_token_index: 56'],"['lemma: ""más""']",['  tag: ADV']
654,['  head_token_index: 44'],"['lemma: ""farc""']",['  tag: NOUN']
655,['  head_token_index: 58'],"['lemma: ""(""']",['  tag: PUNCT']
656,['  head_token_index: 56'],"['lemma: ""retaguardia""']","['  content: ""retaguardia""', '  tag: NOUN', 'lemma: ""retaguardia""']"
657,['  head_token_index: 58'],"['lemma: ""y""']","[': retaguardiatext {', '  tag: CONJ']"
658,['  head_token_index: 58'],"['lemma: ""disidencia""']",['  tag: NOUN']
659,['  head_token_index: 58'],"['lemma: "")""']",['  tag: PUNCT']
660,['  head_token_index: 56'],"['lemma: ""en""']",['  tag: ADP']
661,['  head_token_index: 65'],"['lemma: ""el""']",['  tag: DET']
662,['  head_token_index: 65'],"['lemma: ""próximo""']",['  tag: ADJ']
663,['  head_token_index: 62'],"['lemma: ""año""']",['  tag: NOUN']
664,['  head_token_index: 41'],"['lemma: "".""']",['  tag: PUNCT']
665,['  head_token_index: 68'],"['lemma: ""Se""']",['  tag: PRON']
666,['  head_token_index: 68'],"['lemma: ""advertir""']",['  tag: VERB']
